age,ball_control,dribbling,slide_tackle,stand_tackle,aggression,reactions,interceptions,vision,composure,crossing,short_pass,long_pass,acceleration,sprint_speed,stamina,strength,balance,shot_power,finishing,long_shots,curve,penalties
40.697453,41.347343,47.623352,67.87227,59.952072,74.36845,63.35005,62.694958,42.017662,67.58181,71.88856,39.05903,32.4122,36.624027,29.220284,85.56967,61.586765,40.491364,46.169716,28.009228,31.62236,62.45416,36.847202
30.217112,63.98464,69.571754,24.078157,29.492256,32.92587,64.00775,31.276663,78.2196,73.9388,63.10239,67.998726,40.206436,64.6069,45.40845,27.81168,31.134897,80.82655,42.89597,66.648964,60.960262,74.194786,81.15253
17.837507,48.6862,46.84474,55.79055,48.287243,56.964634,40.55953,44.792164,39.727283,35.37761,53.480343,48.409073,40.086838,68.93653,55.242058,48.32148,37.274223,68.13589,36.545055,46.691948,44.966953,50.54652,59.056705
40.919384,48.49783,5.547326,87.0,91.0,96.00001,93.0,89.0,11.411191,95.994156,6.000003,92.98614,92.65141,62.785698,96.833084,14.000031,95.99971,95.0,39.048542,26.122288,34.40726,7.0,92.0
41.0,76.747826,28.53802,86.96719,90.792175,11.004033,68.09811,88.96864,93.995,95.98902,93.99996,92.92041,20.310629,16.602371,16.365473,95.0,96.0,20.000002,20.0,89.09205,5.005088,92.99997,91.993744
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.0,13.0,6.000003,19.100958,92.99999,12.000001,13.0,14.0,25.001362,20.000002,20.0,4.0,5.0,7.0,8.0
33.46588,56.5736,69.41806,58.270317,65.535225,59.465313,65.755325,63.83433,53.74809,66.786545,76.69788,59.254803,35.534348,77.24841,68.16977,43.70996,32.713287,79.1021,49.406147,64.426346,61.809414,78.249146,82.11472
30.782154,61.737747,53.947784,61.42441,64.80643,70.35688,68.7517,62.097748,56.808968,63.552036,56.833107,56.26611,52.316166,37.53664,34.49803,64.48812,38.484226,72.92207,53.853622,54.33197,52.540653,62.16226,64.562294
34.717995,53.36253,55.474945,65.057686,61.930664,77.52728,65.07771,67.46492,45.255714,54.71982,64.12427,49.731453,40.838562,69.44012,63.409103,77.22082,41.051453,52.559853,48.15215,53.049118,55.980526,51.19878,58.118057
41.0,8.008888,5.000429,7.0,7.000053,11.000001,88.30557,9.9443245,93.999794,95.995834,35.456783,11.000017,9.0,12.425618,13.0,14.178756,25.0,95.0,93.9997,13.084505,90.999954,92.999985,92.0
24.666212,60.238106,72.56622,41.44678,46.480087,29.313005,48.32168,43.775352,65.20303,53.682987,78.821724,58.713097,51.727524,86.318375,84.62043,29.920572,28.013226,78.76975,35.04496,56.64823,47.76681,68.12308,62.133884
40.146877,55.832405,56.036045,69.95981,73.29407,68.88491,71.495895,75.71791,55.914948,70.5168,69.43425,58.404995,45.725426,46.14166,38.13415,79.93876,50.47792,68.4913,50.807255,55.336483,55.624172,70.828865,76.79382
27.328197,56.32284,35.05659,64.65413,68.24629,54.34553,51.577087,74.66928,45.69202,34.663746,55.1404,66.455505,65.38896,31.744572,22.020899,58.4906,68.63189,31.490042,38.347595,41.91085,53.61983,45.714073,66.19322
17.0,93.998505,94.941765,9.067482,7.0000277,80.763695,31.999998,3.0000002,94.0,13.000631,6.0008264,92.99997,43.891335,96.99717,13.000379,83.58902,95.89557,20.000002,20.405792,93.99999,90.51542,92.708046,92.0
17.968204,8.880085,60.365395,7.0,7.0,19.380236,93.0,3.0000002,93.427,95.99988,6.026352,11.000054,9.0,95.288635,16.88573,14.0,25.000008,95.0,93.00241,4.5832624,5.341497,92.99992,92.0
41.0,94.0,95.0,87.0,91.0,96.00001,93.0,89.0,93.999985,96.0,94.00001,93.0,10.31222,12.000001,17.276688,14.0,96.0,20.000002,94.0,4.000091,5.0006614,93.0,92.0
32.924564,61.413185,40.911316,80.23933,83.83336,91.79944,78.32574,86.47819,50.76513,56.667503,38.902878,73.005264,68.91297,23.015238,22.52171,69.44382,75.090515,45.50707,53.48804,45.10232,64.87029,31.053238,69.2856
40.93689,38.561783,28.47093,51.54693,45.385723,58.37739,70.67364,65.37928,50.611183,85.116455,65.825195,41.955624,23.598965,30.353579,26.270964,86.70763,88.073906,22.085176,32.247787,16.117239,17.038958,57.093266,38.610424
35.071476,58.52271,44.001778,66.90625,66.810814,67.194046,67.173615,69.20599,49.506115,61.725594,51.91867,58.88264,45.00182,38.360657,32.33034,61.03362,52.286137,36.857655,40.97854,50.60527,46.35806,53.35675,66.795456
30.145313,60.938286,41.893467,76.5409,77.38932,87.78133,64.09328,68.12865,27.27628,73.12605,56.20777,58.365456,50.248825,26.206812,26.656696,36.382854,92.26298,45.4741,51.96969,18.156012,20.388529,65.53739,62.14676
25.342787,33.83614,24.860449,45.26312,49.354614,71.66407,45.31226,54.72107,25.086884,33.14848,28.564539,31.538006,25.62737,44.70765,33.42711,35.116383,45.060513,66.376495,30.451286,34.504185,32.171535,24.267933,64.48855
40.524597,55.365875,54.562717,40.7612,39.161797,42.9349,66.37676,59.822464,69.193756,71.974915,81.678406,52.21031,32.11596,37.61153,41.734364,75.070175,67.83993,25.095512,39.907948,32.37675,36.125156,73.91416,43.507584
23.0246,63.892265,58.581917,68.2092,70.85274,77.904274,67.743515,73.70753,66.93249,57.326267,45.11958,71.60997,61.888184,64.02613,51.08417,52.556324,48.097122,47.232365,31.643396,68.556305,52.40804,31.800133,73.284195
19.441473,57.670395,50.6915,60.40847,59.9371,53.000492,54.266174,63.8273,52.488976,41.98649,66.5247,54.934376,45.75913,68.154625,62.06938,42.46233,35.1104,36.798996,45.6332,48.982277,62.694397,54.40051,52.71769
32.574314,60.32103,13.562206,63.302895,76.66262,61.118717,43.581013,86.67129,31.955652,18.685482,76.02894,75.95795,64.60393,26.460268,15.353172,68.76785,85.89053,20.76305,21.968033,16.617357,50.468838,44.032238,70.37281
20.144915,41.333897,38.3741,30.881643,29.826876,64.28245,49.499805,34.389442,51.679886,39.519714,41.084682,30.805767,20.034975,39.236225,33.759502,36.106205,30.809132,73.88452,51.421337,47.870457,54.067524,50.541485,60.55987
17.0,55.67071,5.000295,87.0,90.9831,96.00001,92.99993,89.0,10.0020075,20.190554,6.0,90.15438,9.0,97.0,97.0,14.0,95.99847,95.0,20.002775,93.929504,5.000041,7.0,92.0
20.619886,93.93277,94.99915,15.715744,9.996857,95.98976,92.87433,3.0012662,93.96804,95.995056,93.53661,92.30788,84.585175,14.233445,49.582157,14.000046,96.0,20.000004,93.99974,43.28199,85.52297,92.99997,8.840044
29.608871,59.87546,49.09422,40.84173,38.186893,29.855988,43.323486,29.88115,52.359165,38.61144,76.57853,58.31868,57.197987,43.68618,45.51957,18.654741,46.197067,49.53603,34.463455,14.293031,17.001616,73.6975,31.417515
17.0,8.0,5.000011,7.0,7.0,11.000001,31.999998,3.0000002,91.42308,13.0,18.130049,11.000001,9.0,95.839615,83.229416,14.0,25.0,95.0,20.0,4.0,5.0,92.99999,92.0
37.380875,58.377174,66.99181,78.32662,78.26488,91.82619,63.304802,77.271866,44.977505,63.030846,83.6511,53.5443,42.933105,75.9856,76.61494,40.213276,68.96153,67.42802,32.48465,41.93109,28.550676,66.49247,71.203064
17.0,94.0,95.0,7.0,7.0,96.00001,93.0,3.0000002,94.0,96.0,93.99992,93.0,9.0,12.000001,13.0,94.99999,42.130184,34.78288,94.0,94.0,91.0,93.0,92.0
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.0,13.0,6.0,11.000001,9.0,97.0,97.0,14.0,25.0,95.0,20.0,4.0,5.0,7.0,92.0
33.48167,94.0,95.0,7.0,7.003114,96.00001,93.0,3.0063052,94.0,96.0,94.00001,92.99945,9.0,97.0,92.31773,94.34482,25.0,95.0,93.99891,94.0,90.97548,93.0,92.0
36.155624,66.221954,73.8674,62.93946,61.80441,44.489067,65.557785,56.024944,65.90964,73.91531,84.77307,66.43724,44.817482,63.634247,52.437054,29.490995,41.130684,56.225094,61.74764,45.141617,57.30866,88.957695,72.40579
19.114223,52.191902,62.16571,43.848152,37.707462,90.52527,59.454266,24.108051,41.983536,60.735645,52.67037,37.618996,20.888523,49.20714,48.013824,25.882654,46.743958,79.20185,53.847157,35.153324,30.701733,71.13127,55.89017
34.81939,62.873432,57.23931,63.605736,65.7784,54.818954,62.61461,68.41554,75.31329,59.763134,71.58229,67.71751,62.421135,33.33957,29.19697,78.59747,48.499474,39.73934,38.440056,64.857666,58.985622,70.04098,66.391815
41.0,8.024561,95.0,7.0,7.0,11.000001,92.99999,88.983505,94.0,96.0,94.00001,11.008363,9.0,96.99726,13.0,95.0,25.0,95.0,94.0,94.0,91.0,93.0,92.0
21.652237,54.980766,39.34388,68.74863,70.42697,89.24068,69.6757,73.95328,27.831263,49.569256,33.579414,51.0952,31.62283,47.207806,38.725174,35.947556,48.323856,62.43655,36.076374,26.208092,33.34386,29.01569,57.715622
17.0,80.08356,5.0,87.0,91.0,96.00001,32.00076,89.0,10.031503,13.000126,6.0,93.0,92.99999,12.000001,13.0,14.0,96.0,20.000002,94.0,4.0007,85.44785,7.0,91.761
17.0,8.0,5.0,7.011418,90.396355,11.570431,31.999998,88.998184,10.0,13.0,6.0,92.83309,92.99999,12.000001,13.0,14.0,96.0,20.000002,20.0,4.0,5.0,7.0,8.0
27.085812,50.03336,38.6765,78.41716,79.52521,89.87718,59.27273,77.37537,23.150904,59.174267,38.335087,46.038036,25.672873,85.75807,84.31737,23.761978,82.5876,88.526184,25.800406,45.210144,11.071679,32.078655,90.38783
17.016235,8.0,5.0,7.0,7.0,11.000001,32.000065,3.0000002,92.1945,13.0,6.000047,11.000003,9.255217,12.000001,13.0,14.0,25.0,20.000002,20.296164,4.0,5.0,7.0,8.0
35.487633,93.99999,95.0,7.0,7.000003,96.00001,93.0,3.1207302,94.0,96.0,93.83057,92.99997,9.00018,12.000001,13.0,95.0,95.99991,20.000002,94.0,94.0,91.0,93.0,92.0
28.828068,50.74485,43.104233,48.01838,49.99277,65.79442,51.670734,53.170788,42.857864,43.59982,55.854427,43.492428,39.324986,41.997154,38.105354,60.815052,44.484722,60.668484,35.481308,38.815395,39.013332,49.548615,55.74874
28.786324,41.12303,43.739967,14.105036,14.263483,47.5641,60.590405,14.144597,39.79982,61.866013,33.805565,31.05226,12.5006,49.047443,45.084167,16.929348,30.532944,90.95768,53.355976,49.5569,37.100956,69.816864,86.254486
27.697678,47.781544,37.933743,47.374184,47.347923,42.88669,56.809498,40.463375,42.03129,45.66033,38.187138,58.0482,55.902554,38.811474,33.50756,47.219185,43.49546,49.587044,55.82743,36.382786,41.051064,37.402145,50.125214
41.0,93.999985,94.998886,87.0,91.0,96.00001,93.0,89.0,93.95722,96.0,6.1453185,93.0,92.99986,12.000001,13.0,95.0,96.0,20.000002,94.0,94.0,91.0,92.998924,92.0
36.8512,63.619774,65.68025,46.291496,37.718975,88.45613,57.16573,37.14478,68.12696,68.01913,62.797302,60.605034,65.5333,20.814884,26.984037,37.94986,82.297165,30.815687,84.41619,40.106136,64.70417,75.24011,29.611706
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.051455,13.0,6.0,11.000001,9.005017,12.000001,13.0,14.0,25.0,20.000002,20.00002,4.0,5.0,7.0,8.0
21.782944,57.373737,59.904392,58.499866,56.902454,89.17713,68.288086,64.67625,58.779022,55.90752,47.959167,58.971478,44.382782,59.96255,50.880005,62.436577,38.652294,69.945854,47.932358,71.53466,63.92185,42.981884,73.17979
26.810423,47.496574,52.278645,59.000618,57.921844,78.834915,56.975815,64.80473,44.58642,48.41643,48.088154,50.983875,36.790703,63.877876,53.00656,52.05464,35.76183,72.735985,47.108894,65.52905,62.713108,46.1729,76.36707
22.443647,59.13761,63.68663,49.784958,39.360703,74.756325,72.80015,46.370487,69.10557,61.66692,32.113026,70.13938,51.02091,24.11369,21.704441,68.76038,62.00493,31.37246,66.34246,71.653465,67.26627,45.62893,64.616295
33.88524,43.72535,55.25563,23.421785,21.539206,79.478134,50.41251,21.0985,42.451046,51.748,50.984356,31.78881,24.869167,33.227592,27.955618,86.92175,64.888405,47.586323,69.9071,49.514114,58.90393,67.58912,50.052517
41.0,93.96334,94.99006,87.0,91.0,96.00001,93.0,89.0,13.319143,96.0,91.05529,91.180786,9.000151,96.99975,97.0,14.0,96.0,95.0,94.0,93.52447,5.0149755,92.999176,92.0
38.88713,57.6665,42.712044,52.454353,48.151115,36.82598,63.64759,56.308346,30.95535,59.754303,72.87856,54.03425,39.784504,44.956337,50.89656,47.56413,79.45534,25.22886,32.710636,21.676977,20.508718,57.35219,44.00015
33.013798,50.612595,57.064598,63.916607,66.84291,78.2458,74.01013,65.649826,46.48251,64.54531,43.62848,53.227123,47.0976,50.861137,45.454178,57.62803,38.22677,75.85855,49.54217,52.04259,48.38387,37.703045,64.24816
34.08461,61.66843,52.706436,56.696564,59.682377,48.207085,62.991707,60.50517,67.966255,65.01393,61.877464,63.65054,55.622574,36.624825,32.92888,69.94105,40.363834,53.69462,58.13389,67.517685,67.32452,70.772835,71.82284
24.315899,65.86788,61.12124,52.861084,57.585182,45.909508,63.92018,51.550552,49.323647,65.79989,55.204407,65.54533,55.186417,57.9298,52.016785,30.253902,35.972336,86.42747,57.854954,45.691242,49.69261,65.52928,72.43819
17.092117,63.140827,44.80262,70.58626,58.151634,89.316315,46.275303,49.095715,51.797043,39.68285,24.30297,58.621704,34.294724,66.26511,37.405033,47.501236,62.743366,46.577187,26.443375,66.80203,29.42842,41.21538,84.46062
24.382364,56.474472,59.35179,49.04885,47.758068,65.65222,51.197166,47.3978,61.83665,48.289127,71.0719,48.827797,42.275894,51.47009,41.98128,70.09595,34.3513,78.59704,35.977108,55.38229,46.68481,70.78891,65.451126
41.0,92.18344,5.0,87.0,91.0,96.00001,92.98388,89.0,10.0,96.0,93.998764,92.9966,92.986534,61.798386,95.1888,14.0,96.0,94.95687,20.99637,4.0,5.0,85.332726,92.0
17.0,93.999565,95.0,7.0,7.0,95.99999,32.00002,3.0000002,93.99895,96.0,94.00001,91.09505,9.0,97.0,97.0,14.0,95.99997,95.0,94.0,4.14805,5.0,93.0,92.0
19.141624,72.09949,80.15903,32.940216,20.258545,86.80231,88.2562,19.028114,71.19043,88.73835,16.614325,81.38243,38.00814,56.857075,40.728092,16.45498,43.1373,88.49636,56.887726,49.863956,30.156378,40.30852,71.27361
29.434673,52.32705,61.87281,57.19931,62.045494,68.96032,56.28362,59.673965,38.279964,48.282516,73.395676,46.76606,39.816788,74.37713,69.1137,47.961533,33.25763,79.33699,41.756527,44.14991,46.619877,59.39869,54.922916
35.10138,47.19197,50.62067,47.00796,51.85489,61.131207,48.224834,56.183937,42.61619,41.801285,66.93479,44.096046,40.1758,68.39466,61.536934,47.00457,49.109352,58.17388,27.688402,51.17186,36.91966,41.078243,65.51664
21.722784,49.605354,34.08289,65.987206,69.6841,87.36232,49.126568,75.66723,40.9139,39.626957,22.384201,56.449463,46.237026,64.09992,48.975433,31.037037,67.81439,68.303185,29.858828,56.629593,44.123306,17.148531,77.86897
31.660126,68.5401,68.87269,45.139164,44.88665,61.91109,64.06659,36.323437,71.82068,68.485405,68.728355,63.696674,54.38906,35.511955,32.783653,48.012352,46.732544,48.779774,56.674465,62.309315,55.72481,75.51561,59.949234
41.0,27.239666,93.61522,86.99942,90.99894,95.99984,92.99997,88.99994,93.96127,96.0,93.999466,37.045486,10.72776,12.025573,13.001668,95.0,95.7707,20.007072,93.99357,50.485252,89.70331,92.99999,91.48727
17.0,8.0,5.0,7.0002003,89.5056,14.72948,31.999998,88.99943,10.0,13.0,6.0,25.46177,92.65355,12.000175,13.0,14.0,96.0,20.003515,20.0,4.0,5.0,7.0,91.99014
20.930683,66.919395,72.807304,39.99907,37.012314,69.69158,63.727863,26.813993,68.48167,67.35016,60.347633,58.6908,42.930157,57.20588,44.094612,44.62871,33.659096,80.747856,44.60174,58.815113,42.85822,71.77636,63.86561
35.209297,53.82307,47.381145,52.32117,49.778404,68.43425,61.199726,51.834034,65.1261,60.20764,46.197716,54.786613,45.361614,25.763483,25.818205,61.712757,54.313858,34.37448,53.394127,57.779896,58.932785,59.593834,59.14814
17.0,94.0,95.0,7.0,7.0,96.00001,93.0,3.0000002,10.034782,96.0,6.1645527,88.50603,9.0,97.0,97.0,14.0,94.119354,95.0,94.0,94.0,5.0,93.0,92.0
18.804653,49.3762,45.823105,52.98519,43.41514,84.07582,57.96051,51.668022,53.745556,44.46114,27.89625,49.89143,31.004154,38.787006,29.718838,54.13073,49.105576,48.399605,55.00243,64.257,62.195274,34.912666,68.423035
31.964252,55.266922,52.315243,51.054153,52.00956,61.66082,62.60083,50.2965,59.794514,61.588852,50.869934,55.060234,46.085735,37.48837,33.38934,50.591778,45.55788,52.52618,53.519466,56.33422,55.776535,56.075947,60.351414
30.902466,41.876827,42.668964,38.999588,36.740814,75.96153,53.76458,35.426655,43.2409,57.099133,44.805763,32.628258,32.04687,37.820404,34.091724,77.42854,42.216537,74.840744,56.088898,38.03533,40.622173,52.585064,45.391304
24.250088,52.324528,54.399315,59.006023,54.125336,84.556816,72.69242,61.648315,59.01451,58.833035,31.194149,62.172215,46.31636,31.35207,28.510563,61.812653,53.76712,44.282284,54.30856,62.83332,57.913105,33.45788,63.669296
17.0,28.97255,93.56897,86.99424,24.540407,96.00001,93.0,88.07768,93.99965,95.99962,6.0000052,92.99083,65.64305,20.507595,14.272924,66.31459,96.0,67.48887,94.0,93.241936,88.08324,7.003309,85.53931
34.887245,42.614944,38.250816,37.409866,43.4537,47.60078,60.585686,38.001072,49.79504,64.48809,40.634502,35.093792,33.58899,41.41594,33.120174,56.727364,35.93238,75.57544,69.34455,32.326626,43.89415,52.399357,55.41595
40.999985,93.991905,94.93728,87.0,91.0,96.00001,93.0,88.99997,93.52188,96.0,93.99663,92.98018,66.242355,12.81324,14.319429,94.9967,96.0,20.000046,93.93017,38.772335,5.038481,93.0,91.99999
29.944702,51.311005,45.618168,46.833984,42.52558,55.428543,51.6037,45.48224,52.32677,44.212254,48.635857,48.523643,41.751274,38.170685,32.91692,52.587147,47.051395,48.12999,47.294106,49.698437,54.384834,49.58224,60.022503
34.064568,70.348434,71.6442,52.082233,49.7429,20.175035,50.021374,53.89793,75.00563,61.228073,87.72964,74.15537,58.638874,71.52828,52.034504,45.867615,41.947483,58.357933,32.60616,47.977375,48.157017,88.79311,74.27663
20.733154,93.02221,93.91684,86.33748,90.19449,96.00001,93.0,88.99802,10.554606,95.99634,6.5688405,55.5279,9.000846,95.91423,96.66365,23.223007,34.050385,95.0,93.68521,93.98999,72.27217,60.08169,92.0
34.63397,51.15908,51.51205,55.65522,57.057114,82.78399,69.56099,48.595608,49.138332,82.965034,31.318375,60.910774,58.788322,20.911333,21.043034,33.90664,59.75551,40.14524,78.220985,39.864925,45.53072,43.63352,51.02065
38.287758,8.015135,5.001966,7.0056815,7.002321,11.014959,59.010357,3.23819,80.49074,27.123665,11.871001,11.31568,12.886315,12.020066,13.000431,14.19408,25.003593,20.196238,39.700733,4.003562,5.0423975,8.494995,8.176912
18.155825,94.0,95.0,7.0,7.0,96.00001,93.0,3.0000002,94.0,96.0,94.00001,93.0,9.0,12.613442,13.000051,14.0,96.0,92.72217,94.0,94.0,91.0,93.0,92.0
40.931175,77.87613,81.510574,83.1834,85.88508,95.8971,76.755615,75.67485,64.65638,94.98926,86.824776,78.051895,48.77448,66.762436,85.20746,14.186029,95.96308,62.72119,90.64528,32.32889,21.044983,91.59835,90.13412
17.0,93.99951,5.000896,87.0,91.0,96.00001,92.51615,89.0,25.860615,15.577152,6.0,93.0,9.0,97.0,96.99984,14.291632,30.32721,95.0,20.0,94.0,49.76627,7.0,92.0
28.515226,88.84536,91.75887,86.370285,89.65846,95.99805,92.02944,79.23324,73.99511,95.80026,88.96483,79.880455,24.929459,86.99148,90.14077,18.986105,95.91947,94.05493,93.17618,78.71761,25.481533,92.93,91.982544
19.45044,61.044685,69.74469,39.94946,43.675877,45.12163,57.12239,29.701601,66.13292,53.594074,68.06563,54.03597,31.96427,58.110798,52.834034,30.428385,28.244621,56.146446,41.734444,41.58032,40.882717,71.1428,41.954735
24.097578,61.72576,48.975666,40.570374,46.950344,43.39542,49.91355,50.773613,60.81962,46.570644,60.37297,55.99349,46.273937,43.20129,36.230762,61.281666,48.18301,30.917444,49.31589,62.498024,69.674164,61.80124,63.361774
17.026129,94.0,5.0044794,87.0,91.0,96.00001,93.0,89.0,79.0839,96.0,6.0,93.0,92.99999,12.000001,13.0,95.0,96.0,20.000002,94.0,86.047005,90.999565,7.0000772,92.0
41.0,94.0,95.0,87.0,91.0,96.00001,93.0,89.0,93.999985,96.0,94.00001,93.0,9.004819,12.000001,13.0,95.0,96.0,20.000002,94.0,93.9981,70.94496,93.0,92.0
17.0,8.0,5.0,7.088589,7.1777587,96.00001,93.0,88.999985,93.525345,13.000455,6.0,11.054695,9.000288,12.072275,13.0,14.0,25.01683,95.0,20.007513,4.0,5.0,7.0,8.00012
38.88821,47.399178,49.915802,55.242214,55.01261,53.279762,59.37944,63.186264,59.3421,64.591896,71.36325,46.13051,33.584873,47.29744,40.301125,83.47843,53.007214,33.916157,38.23088,48.670845,44.905556,68.99508,61.68511
40.9504,90.11085,24.719675,86.99994,90.99995,95.99999,92.99853,89.0,27.389627,95.54908,6.8861127,92.712456,92.56579,14.545563,17.46813,37.0769,95.99205,78.12997,85.86746,9.926603,60.75251,7.179687,91.629
17.984503,94.0,95.0,84.92827,75.82167,96.00001,93.0,3.0064077,93.96217,96.0,94.00001,92.16318,9.0,97.0,97.0,14.0,26.858704,95.0,94.0,94.0,5.0008435,93.0,92.0
18.1167,52.65266,27.95949,63.01145,68.36825,87.503044,61.174675,70.170166,65.200096,53.66224,22.86847,69.94858,65.18113,48.981934,32.156097,39.68385,63.43371,79.01414,34.129818,26.3009,20.397482,20.350096,46.77978
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,10.000744,13.0,6.0,11.000017,9.003405,12.223664,13.000015,14.0,25.0,20.000004,20.0,4.0,5.0,7.0,8.0
17.0,94.0,95.0,7.0052643,7.0002103,96.00001,93.0,3.0000002,94.0,96.0,93.99999,93.0,9.325792,12.615018,14.320729,14.003418,96.0,20.000002,94.0,94.0,90.99999,93.0,92.0
28.580612,93.99999,95.0,7.0,7.00002,95.99995,93.0,3.0000641,94.0,96.0,94.00001,92.99663,9.0,12.124062,13.000003,94.917984,25.000011,95.0,93.99992,94.0,90.99999,93.0,92.0
26.95344,49.83663,48.309765,60.450665,61.499516,70.89636,60.915035,69.16059,47.741337,45.930916,51.532204,53.052944,41.502975,61.44514,56.355865,49.658913,41.46439,45.387943,41.748596,59.534184,59.16899,37.37804,70.41409
17.0,8.0,5.0,7.0,7.0,11.000001,31.999998,3.0000002,73.103546,13.0,6.0,11.000001,9.009625,12.000001,13.0,14.0,25.0,20.000002,20.470747,4.0,5.0,7.0,8.0
